# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Mon Apr 27 07:34:06 2026
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_facility:  Discovery Facility
# COLUMN disc_telescope: Discovery Telescope
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_massj:       Planet Mass [Jupiter Mass]
# COLUMN pl_massjerr1:   Planet Mass [Jupiter Mass] Upper Unc.
# COLUMN pl_massjerr2:   Planet Mass [Jupiter Mass] Lower Unc.
# COLUMN pl_massjlim:    Planet Mass [Jupiter Mass] Limit Flag
#
pl_name,hostname,discoverymethod,disc_year,disc_facility,disc_telescope,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_massj,pl_massjerr1,pl_massjerr2,pl_massjlim
Kepler-967 c,Kepler-967,Transit,2016,Kepler,0.95 m Kepler Telescope,0.31760247,0.02141140,-0.01695069,0,,,,
Kepler-967 c,Kepler-967,Transit,2016,Kepler,0.95 m Kepler Telescope,,,,,,,,
Kepler-967 c,Kepler-967,Transit,2016,Kepler,0.95 m Kepler Telescope,,,,,,,,
Kepler-967 c,Kepler-967,Transit,2016,Kepler,0.95 m Kepler Telescope,0.32563119,0.01338210,-0.01159782,0,,,,
Kepler-967 c,Kepler-967,Transit,2016,Kepler,0.95 m Kepler Telescope,,,,,,,,
Kepler-968 b,Kepler-968,Transit,2016,Kepler,0.95 m Kepler Telescope,0.15523267,0.01338213,-0.01338213,0,,,,
Kepler-968 b,Kepler-968,Transit,2016,Kepler,0.95 m Kepler Telescope,0.14452697,0.02051926,-0.02051926,0,,,,
Kepler-968 b,Kepler-968,Transit,2016,Kepler,0.95 m Kepler Telescope,0.14363483,0.01248998,-0.01338213,0,,,,
Kepler-968 b,Kepler-968,Transit,2016,Kepler,0.95 m Kepler Telescope,,,,,,,,
Kepler-968 b,Kepler-968,Transit,2016,Kepler,0.95 m Kepler Telescope,0.14363483,0.01248998,-0.01338213,0,,,,
Kepler-968 b,Kepler-968,Transit,2016,Kepler,0.95 m Kepler Telescope,0.18565438,0.03336605,-0.02239272,0,,,,
Kepler-968 b,Kepler-968,Transit,2016,Kepler,0.95 m Kepler Telescope,,,,,,,,
Kepler-968 b,Kepler-968,Transit,2016,Kepler,0.95 m Kepler Telescope,,,,,,,,
Kepler-968 b,Kepler-968,Transit,2016,Kepler,0.95 m Kepler Telescope,0.14363483,0.01248998,-0.01338213,0,,,,
Kepler-968 b,Kepler-968,Transit,2016,Kepler,0.95 m Kepler Telescope,0.17842805,0.00713712,-0.00713712,0,,,,
Kepler-968 c,Kepler-968,Transit,2016,Kepler,0.95 m Kepler Telescope,0.12668413,0.01070570,-0.01159784,0,,,,
Kepler-968 c,Kepler-968,Transit,2016,Kepler,0.95 m Kepler Telescope,0.15077170,0.00713712,-0.00624498,0,,,,
Kepler-968 c,Kepler-968,Transit,2016,Kepler,0.95 m Kepler Telescope,0.12668413,0.01070570,-0.01159784,0,,,,
Kepler-968 c,Kepler-968,Transit,2016,Kepler,0.95 m Kepler Telescope,0.12668413,0.01070570,-0.01159784,0,,,,
Kepler-968 c,Kepler-968,Transit,2016,Kepler,0.95 m Kepler Telescope,,,,,,,,
Kepler-968 c,Kepler-968,Transit,2016,Kepler,0.95 m Kepler Telescope,,,,,,,,
Kepler-968 c,Kepler-968,Transit,2016,Kepler,0.95 m Kepler Telescope,0.16103131,0.03978945,-0.01855652,0,,,,
Kepler-968 c,Kepler-968,Transit,2016,Kepler,0.95 m Kepler Telescope,0.13471341,0.01159784,-0.01159784,0,,,,
Kepler-968 c,Kepler-968,Transit,2016,Kepler,0.95 m Kepler Telescope,,,,,,,,
Kepler-969 b,Kepler-969,Transit,2016,Kepler,0.95 m Kepler Telescope,0.21143760,0.01962712,-0.00624499,0,,,,
Kepler-969 b,Kepler-969,Transit,2016,Kepler,0.95 m Kepler Telescope,0.17155886,0.00535285,-0.00535285,0,,,,
Kepler-969 b,Kepler-969,Transit,2016,Kepler,0.95 m Kepler Telescope,0.19903649,0.01757516,-0.02560443,0,,,,
Kepler-969 b,Kepler-969,Transit,2016,Kepler,0.95 m Kepler Telescope,0.20965332,0.09278275,-0.02854854,0,,,,
Kepler-969 b,Kepler-969,Transit,2016,Kepler,0.95 m Kepler Telescope,,,,,,,,
Kepler-969 b,Kepler-969,Transit,2016,Kepler,0.95 m Kepler Telescope,0.20965332,0.09278275,-0.02854854,0,,,,
Kepler-969 b,Kepler-969,Transit,2016,Kepler,0.95 m Kepler Telescope,,,,,,,,
Kepler-969 b,Kepler-969,Transit,2016,Kepler,0.95 m Kepler Telescope,0.20965332,0.09278275,-0.02854854,0,,,,
Kepler-969 b,Kepler-969,Transit,2016,Kepler,0.95 m Kepler Telescope,0.20519261,0.13382127,-0.13382127,0,,,,
Kepler-969 b,Kepler-969,Transit,2016,Kepler,0.95 m Kepler Telescope,,,,,,,,
Kepler-969 b,Kepler-969,Transit,2016,Kepler,0.95 m Kepler Telescope,0.18467303,0.00446070,-0.00446070,0,,,,
Kepler-969 c,Kepler-969,Transit,2016,Kepler,0.95 m Kepler Telescope,0.09456703,0.00802928,-0.00356857,0,,,,
Kepler-969 c,Kepler-969,Transit,2016,Kepler,0.95 m Kepler Telescope,0.10348845,0.04639137,-0.01427427,0,,,,
Kepler-969 c,Kepler-969,Transit,2016,Kepler,0.95 m Kepler Telescope,0.10348845,0.04639137,-0.01427427,0,,,,
Kepler-969 c,Kepler-969,Transit,2016,Kepler,0.95 m Kepler Telescope,,,,,,,,
Kepler-969 c,Kepler-969,Transit,2016,Kepler,0.95 m Kepler Telescope,0.08832188,0.00178428,-0.00446070,0,,,,
Kepler-969 c,Kepler-969,Transit,2016,Kepler,0.95 m Kepler Telescope,0.10348845,0.04639137,-0.01427427,0,,,,
Kepler-969 c,Kepler-969,Transit,2016,Kepler,0.95 m Kepler Telescope,,,,,,,,
Kepler-969 c,Kepler-969,Transit,2016,Kepler,0.95 m Kepler Telescope,0.08867874,0.02230351,-0.00785083,0,,,,
Kepler-969 c,Kepler-969,Transit,2016,Kepler,0.95 m Kepler Telescope,0.08484268,0.00321171,-0.00321171,0,,,,
Kepler-97 b,Kepler-97,Transit,2014,Kepler,0.95 m Kepler Telescope,0.14274268,0.02765640,-0.01248998,0,,,,
Kepler-97 b,Kepler-97,Transit,2014,Kepler,0.95 m Kepler Telescope,0.14479461,0.00776163,-0.00776163,0,,,,
Kepler-97 b,Kepler-97,Transit,2014,Kepler,0.95 m Kepler Telescope,,,,,,,,
Kepler-97 b,Kepler-97,Transit,2014,Kepler,0.95 m Kepler Telescope,0.12846842,0.01695069,-0.01427427,0,,,,
Kepler-97 b,Kepler-97,Transit,2014,Kepler,0.95 m Kepler Telescope,0.14479461,0.00776163,-0.00776163,0,,,,
Kepler-97 b,Kepler-97,Transit,2014,Kepler,0.95 m Kepler Telescope,,,,,,,,
Kepler-97 b,Kepler-97,Transit,2014,Kepler,0.95 m Kepler Telescope,0.14006602,0.01159782,-0.01605852,0,,,,
Kepler-97 b,Kepler-97,Transit,2014,Kepler,0.95 m Kepler Telescope,0.14631125,0.01427427,-0.01427427,0,,,,
Kepler-97 b,Kepler-97,Transit,2014,Kepler,0.95 m Kepler Telescope,0.13200000,0.01200000,-0.01200000,0,0.01100000,0.00600000,-0.00600000,0
Kepler-97 b,Kepler-97,Transit,2014,Kepler,0.95 m Kepler Telescope,,,,,,,,
Kepler-97 b,Kepler-97,Transit,2014,Kepler,0.95 m Kepler Telescope,0.14274268,0.02765640,-0.01248998,0,,,,
Kepler-97 b,Kepler-97,Transit,2014,Kepler,0.95 m Kepler Telescope,0.14274268,0.02765640,-0.01248998,0,,,,
Kepler-97 b,Kepler-97,Transit,2014,Kepler,0.95 m Kepler Telescope,0.13096619,0.00588813,-0.00624498,0,,,,
Kepler-97 c,Kepler-97,Radial Velocity,2014,W. M. Keck Observatory,10 m Keck I Telescope,,,,,1.08000000,,,-1
Kepler-970 b,Kepler-970,Transit,2016,Kepler,0.95 m Kepler Telescope,0.21411403,0.09813560,-0.09813560,0,,,,
Kepler-970 b,Kepler-970,Transit,2016,Kepler,0.95 m Kepler Telescope,0.24417878,0.06815951,-0.05566955,0,,,,
Kepler-970 b,Kepler-970,Transit,2016,Kepler,0.95 m Kepler Telescope,,,,,,,,
Kepler-970 b,Kepler-970,Transit,2016,Kepler,0.95 m Kepler Telescope,0.26228968,0.02408783,-0.02230354,0,,,,
Kepler-970 b,Kepler-970,Transit,2016,Kepler,0.95 m Kepler Telescope,0.24355471,0.00802928,-0.01338213,0,,,,
Kepler-970 b,Kepler-970,Transit,2016,Kepler,0.95 m Kepler Telescope,0.24712285,0.01159782,-0.03836203,0,,,,
Kepler-970 b,Kepler-970,Transit,2016,Kepler,0.95 m Kepler Telescope,0.26228968,0.02408783,-0.02230354,0,,,,
Kepler-970 b,Kepler-970,Transit,2016,Kepler,0.95 m Kepler Telescope,,,,,,,,
Kepler-970 b,Kepler-970,Transit,2016,Kepler,0.95 m Kepler Telescope,0.23275979,0.02364176,-0.01811048,0,,,,
Kepler-970 b,Kepler-970,Transit,2016,Kepler,0.95 m Kepler Telescope,0.26228968,0.02408783,-0.02230354,0,,,,
Kepler-971 b,Kepler-971,Transit,2016,Kepler,0.95 m Kepler Telescope,0.38183668,0.30511249,-0.20162404,0,,,,
Kepler-971 b,Kepler-971,Transit,2016,Kepler,0.95 m Kepler Telescope,,,,,,,,
Kepler-971 b,Kepler-971,Transit,2016,Kepler,0.95 m Kepler Telescope,,,,,,,,
Kepler-971 b,Kepler-971,Transit,2016,Kepler,0.95 m Kepler Telescope,0.18636842,0.01088413,-0.01088413,0,,,,
Kepler-971 b,Kepler-971,Transit,2016,Kepler,0.95 m Kepler Telescope,0.42555163,0.08653775,-0.08653775,0,,,,
Kepler-971 b,Kepler-971,Transit,2016,Kepler,0.95 m Kepler Telescope,0.17280757,0.00856455,-0.00963511,0,,,,
Kepler-971 b,Kepler-971,Transit,2016,Kepler,0.95 m Kepler Telescope,0.35061172,0.20340833,-0.20340833,0,,,,
Kepler-971 b,Kepler-971,Transit,2016,Kepler,0.95 m Kepler Telescope,,,,,,,,
Kepler-971 b,Kepler-971,Transit,2016,Kepler,0.95 m Kepler Telescope,0.38183668,0.30511249,-0.20162404,0,,,,
Kepler-971 b,Kepler-971,Transit,2016,Kepler,0.95 m Kepler Telescope,0.38183668,0.30511249,-0.20162404,0,,,,
Kepler-971 b,Kepler-971,Transit,2016,Kepler,0.95 m Kepler Telescope,0.19002587,0.01962709,-0.02141137,0,,,,
Kepler-972 b,Kepler-972,Transit,2016,Kepler,0.95 m Kepler Telescope,0.41484521,0.13560532,-0.09813543,0,,,,
Kepler-972 b,Kepler-972,Transit,2016,Kepler,0.95 m Kepler Telescope,,,,,,,,
Kepler-972 b,Kepler-972,Transit,2016,Kepler,0.95 m Kepler Telescope,0.38272882,0.20340833,-0.04906780,0,,,,
Kepler-972 b,Kepler-972,Transit,2016,Kepler,0.95 m Kepler Telescope,0.38272882,0.20340833,-0.04906780,0,,,,
Kepler-972 b,Kepler-972,Transit,2016,Kepler,0.95 m Kepler Telescope,,,,,,,,
Kepler-972 b,Kepler-972,Transit,2016,Kepler,0.95 m Kepler Telescope,0.39298778,0.02417700,-0.03631011,0,,,,
Kepler-972 b,Kepler-972,Transit,2016,Kepler,0.95 m Kepler Telescope,0.36577813,0.18734977,-0.18734977,0,,,,
Kepler-972 b,Kepler-972,Transit,2016,Kepler,0.95 m Kepler Telescope,0.41663021,0.07137134,-0.06512635,0,,,,
Kepler-972 b,Kepler-972,Transit,2016,Kepler,0.95 m Kepler Telescope,0.38272882,0.20340833,-0.04906780,0,,,,
Kepler-973 b,Kepler-973,Transit,2016,Kepler,0.95 m Kepler Telescope,,,,,,,,
Kepler-973 b,Kepler-973,Transit,2016,Kepler,0.95 m Kepler Telescope,0.17485949,0.00713712,-0.00624498,0,,,,
Kepler-973 b,Kepler-973,Transit,2016,Kepler,0.95 m Kepler Telescope,0.18913406,0.01605855,-0.00802928,0,,,,
Kepler-973 b,Kepler-973,Transit,2016,Kepler,0.95 m Kepler Telescope,0.16415409,0.08118490,-0.01605855,0,,,,
Kepler-973 b,Kepler-973,Transit,2016,Kepler,0.95 m Kepler Telescope,0.16415409,0.08118490,-0.01605855,0,,,,
Kepler-973 b,Kepler-973,Transit,2016,Kepler,0.95 m Kepler Telescope,0.16415409,0.08118490,-0.01605855,0,,,,
Kepler-973 b,Kepler-973,Transit,2016,Kepler,0.95 m Kepler Telescope,0.21438130,0.00990276,-0.02283879,0,,,,
Kepler-973 b,Kepler-973,Transit,2016,Kepler,0.95 m Kepler Telescope,0.21411403,0.13382127,-0.13382127,0,,,,
Kepler-973 b,Kepler-973,Transit,2016,Kepler,0.95 m Kepler Telescope,0.19261341,0.00785085,-0.00785085,0,,,,
Kepler-973 b,Kepler-973,Transit,2016,Kepler,0.95 m Kepler Telescope,,,,,,,,
Kepler-974 b,Kepler-974,Transit,2016,Kepler,0.95 m Kepler Telescope,0.14006602,0.00535284,-0.02587207,0,,,,
Kepler-974 b,Kepler-974,Transit,2016,Kepler,0.95 m Kepler Telescope,0.14006626,0.00802928,-0.01070570,0,,,,
Kepler-974 b,Kepler-974,Transit,2016,Kepler,0.95 m Kepler Telescope,0.12846842,0.02319569,-0.01427427,0,,,,
Kepler-974 b,Kepler-974,Transit,2016,Kepler,0.95 m Kepler Telescope,0.11419415,0.02408783,-0.02408783,0,,,,
Kepler-974 b,Kepler-974,Transit,2016,Kepler,0.95 m Kepler Telescope,,,,,,,,
Kepler-974 b,Kepler-974,Transit,2016,Kepler,0.95 m Kepler Telescope,0.12846842,0.02319569,-0.01427427,0,,,,
Kepler-974 b,Kepler-974,Transit,2016,Kepler,0.95 m Kepler Telescope,0.14586493,0.00508520,-0.02167901,0,,,,
Kepler-974 b,Kepler-974,Transit,2016,Kepler,0.95 m Kepler Telescope,0.12400771,0.00535285,-0.00535285,0,,,,
Kepler-974 b,Kepler-974,Transit,2016,Kepler,0.95 m Kepler Telescope,,,,,,,,
Kepler-974 b,Kepler-974,Transit,2016,Kepler,0.95 m Kepler Telescope,0.12846842,0.02319569,-0.01427427,0,,,,
Kepler-974 b,Kepler-974,Transit,2016,Kepler,0.95 m Kepler Telescope,,,,,,,,
Kepler-975 b,Kepler-975,Transit,2016,Kepler,0.95 m Kepler Telescope,,,,,,,,
Kepler-975 b,Kepler-975,Transit,2016,Kepler,0.95 m Kepler Telescope,0.14104762,0.00553128,-0.00553128,0,,,,
Kepler-975 b,Kepler-975,Transit,2016,Kepler,0.95 m Kepler Telescope,0.29886750,0.27299538,-0.15701695,0,,,,
Kepler-975 b,Kepler-975,Transit,2016,Kepler,0.95 m Kepler Telescope,0.29886750,0.27299538,-0.15701695,0,,,,
Kepler-975 b,Kepler-975,Transit,2016,Kepler,0.95 m Kepler Telescope,,,,,,,,
Kepler-975 b,Kepler-975,Transit,2016,Kepler,0.95 m Kepler Telescope,,,,,,,,
Kepler-975 b,Kepler-975,Transit,2016,Kepler,0.95 m Kepler Telescope,0.35418029,0.22928044,-0.20876118,0,,,,
Kepler-975 b,Kepler-975,Transit,2016,Kepler,0.95 m Kepler Telescope,0.13382127,0.28548537,-0.28548537,0,,,,
Kepler-975 b,Kepler-975,Transit,2016,Kepler,0.95 m Kepler Telescope,0.16870372,0.01008118,-0.02712106,0,,,,
Kepler-975 b,Kepler-975,Transit,2016,Kepler,0.95 m Kepler Telescope,0.29886750,0.27299538,-0.15701695,0,,,,
Kepler-975 b,Kepler-975,Transit,2016,Kepler,0.95 m Kepler Telescope,0.13203676,0.00535284,-0.00802926,0,,,,
Kepler-975 c,Kepler-975,Transit,2023,Kepler,0.95 m Kepler Telescope,,,,,,,,
Kepler-975 c,Kepler-975,Transit,2023,Kepler,0.95 m Kepler Telescope,0.53439293,0.48889370,-0.28102466,0,,,,
Kepler-975 c,Kepler-975,Transit,2023,Kepler,0.95 m Kepler Telescope,0.53439293,0.48889370,-0.28102466,0,,,,
Kepler-975 c,Kepler-975,Transit,2023,Kepler,0.95 m Kepler Telescope,0.95369956,0.61914640,-0.56204932,0,,,,
Kepler-975 c,Kepler-975,Transit,2023,Kepler,0.95 m Kepler Telescope,0.25185162,0.02221433,-0.02221433,0,,,,
Kepler-975 c,Kepler-975,Transit,2023,Kepler,0.95 m Kepler Telescope,1.87349774,4.01463801,-4.01463801,0,,,,
Kepler-975 c,Kepler-975,Transit,2023,Kepler,0.95 m Kepler Telescope,0.53439293,0.48889370,-0.28102466,0,,,,
Kepler-975 c,Kepler-975,Transit,2023,Kepler,0.95 m Kepler Telescope,,,,,,,,
Kepler-975 c,Kepler-975,Transit,2023,Kepler,0.95 m Kepler Telescope,0.50352483,,,0,,,,
Kepler-976 b,Kepler-976,Transit,2016,Kepler,0.95 m Kepler Telescope,0.33366103,0.07940062,-0.07940062,0,,,,
Kepler-976 b,Kepler-976,Transit,2016,Kepler,0.95 m Kepler Telescope,,,,,,,,
Kepler-976 b,Kepler-976,Transit,2016,Kepler,0.95 m Kepler Telescope,0.35328754,0.02587207,-0.01784280,0,,,,
Kepler-976 b,Kepler-976,Transit,2016,Kepler,0.95 m Kepler Telescope,,,,,,,,
Kepler-976 b,Kepler-976,Transit,2016,Kepler,0.95 m Kepler Telescope,0.33990602,0.08207704,-0.02408783,0,,,,
Kepler-976 b,Kepler-976,Transit,2016,Kepler,0.95 m Kepler Telescope,,,,,,,,
Kepler-976 b,Kepler-976,Transit,2016,Kepler,0.95 m Kepler Telescope,0.33990602,0.08207704,-0.02408783,0,,,,
Kepler-976 b,Kepler-976,Transit,2016,Kepler,0.95 m Kepler Telescope,0.33812173,0.05174422,-0.02765640,0,,,,
Kepler-976 b,Kepler-976,Transit,2016,Kepler,0.95 m Kepler Telescope,0.33990602,0.08207704,-0.02408783,0,,,,
Kepler-976 b,Kepler-976,Transit,2016,Kepler,0.95 m Kepler Telescope,0.34293871,0.03006513,-0.02819163,0,,,,
Kepler-977 b,Kepler-977,Transit,2016,Kepler,0.95 m Kepler Telescope,0.23641757,0.04193066,-0.03479353,0,,,,
Kepler-977 b,Kepler-977,Transit,2016,Kepler,0.95 m Kepler Telescope,0.24623113,0.12489985,-0.02944068,0,,,,
Kepler-977 b,Kepler-977,Transit,2016,Kepler,0.95 m Kepler Telescope,0.24623113,0.12489985,-0.02944068,0,,,,
Kepler-977 b,Kepler-977,Transit,2016,Kepler,0.95 m Kepler Telescope,0.23195686,0.22303545,-0.22303545,0,,,,
Kepler-977 b,Kepler-977,Transit,2016,Kepler,0.95 m Kepler Telescope,,,,,,,,
Kepler-977 b,Kepler-977,Transit,2016,Kepler,0.95 m Kepler Telescope,,,,,,,,
Kepler-977 b,Kepler-977,Transit,2016,Kepler,0.95 m Kepler Telescope,0.23374074,0.01516638,-0.01516638,0,,,,
Kepler-977 b,Kepler-977,Transit,2016,Kepler,0.95 m Kepler Telescope,0.24623113,0.12489985,-0.02944068,0,,,,
Kepler-977 b,Kepler-977,Transit,2016,Kepler,0.95 m Kepler Telescope,0.19359443,0.01588010,-0.01347132,0,,,,
Kepler-977 b,Kepler-977,Transit,2016,Kepler,0.95 m Kepler Telescope,,,,,,,,
Kepler-978 b,Kepler-978,Transit,2016,Kepler,0.95 m Kepler Telescope,0.26674993,0.05977340,-0.05085199,0,,,,
Kepler-978 b,Kepler-978,Transit,2016,Kepler,0.95 m Kepler Telescope,0.24533899,0.11330201,-0.02319569,0,,,,
Kepler-978 b,Kepler-978,Transit,2016,Kepler,0.95 m Kepler Telescope,0.24533899,0.11330201,-0.02319569,0,,,,
Kepler-978 b,Kepler-978,Transit,2016,Kepler,0.95 m Kepler Telescope,,,,,,,,
Kepler-978 b,Kepler-978,Transit,2016,Kepler,0.95 m Kepler Telescope,0.29708321,0.04906780,-0.03033282,0,,,,
Kepler-978 b,Kepler-978,Transit,2016,Kepler,0.95 m Kepler Telescope,,,,,,,,
Kepler-978 b,Kepler-978,Transit,2016,Kepler,0.95 m Kepler Telescope,0.24533899,0.11330201,-0.02319569,0,,,,
Kepler-978 b,Kepler-978,Transit,2016,Kepler,0.95 m Kepler Telescope,0.21411403,0.08921418,-0.08921418,0,,,,
Kepler-979 b,Kepler-979,Transit,2016,Kepler,0.95 m Kepler Telescope,,,,,,,,
Kepler-979 b,Kepler-979,Transit,2016,Kepler,0.95 m Kepler Telescope,,,,,,,,
Kepler-979 b,Kepler-979,Transit,2016,Kepler,0.95 m Kepler Telescope,0.26228968,0.02141140,-0.01784284,0,,,,
Kepler-979 b,Kepler-979,Transit,2016,Kepler,0.95 m Kepler Telescope,0.22392759,0.04371495,-0.01605855,0,,,,
Kepler-979 b,Kepler-979,Transit,2016,Kepler,0.95 m Kepler Telescope,0.22392759,0.04371495,-0.01605855,0,,,,
Kepler-979 b,Kepler-979,Transit,2016,Kepler,0.95 m Kepler Telescope,,,,,,,,
Kepler-979 b,Kepler-979,Transit,2016,Kepler,0.95 m Kepler Telescope,0.24266215,0.03746989,-0.02051923,0,,,,
Kepler-979 b,Kepler-979,Transit,2016,Kepler,0.95 m Kepler Telescope,0.23918280,0.02328486,-0.02462307,0,,,,
Kepler-979 b,Kepler-979,Transit,2016,Kepler,0.95 m Kepler Telescope,0.22392759,0.04371495,-0.01605855,0,,,,
Kepler-979 b,Kepler-979,Transit,2016,Kepler,0.95 m Kepler Telescope,0.21411403,0.16058552,-0.16058552,0,,,,
Kepler-98 b,Kepler-98,Transit,2014,Kepler,0.95 m Kepler Telescope,0.16772265,0.02408783,-0.02497997,0,,,,
Kepler-98 b,Kepler-98,Transit,2014,Kepler,0.95 m Kepler Telescope,0.16236980,0.02141140,-0.00624499,0,,,,
Kepler-98 b,Kepler-98,Transit,2014,Kepler,0.95 m Kepler Telescope,0.14104737,0.00615577,-0.00695869,0,,,,
Kepler-98 b,Kepler-98,Transit,2014,Kepler,0.95 m Kepler Telescope,,,,,,,,
Kepler-98 b,Kepler-98,Transit,2014,Kepler,0.95 m Kepler Telescope,0.18824159,0.02854849,-0.02854849,0,,,,
Kepler-98 b,Kepler-98,Transit,2014,Kepler,0.95 m Kepler Telescope,0.17664407,0.01962712,-0.01962712,0,,,,
Kepler-98 b,Kepler-98,Transit,2014,Kepler,0.95 m Kepler Telescope,0.16236980,0.02141140,-0.00624499,0,,,,
Kepler-98 b,Kepler-98,Transit,2014,Kepler,0.95 m Kepler Telescope,0.16236980,0.02141140,-0.00624499,0,,,,
Kepler-98 b,Kepler-98,Transit,2014,Kepler,0.95 m Kepler Telescope,0.16683051,0.01133020,-0.01133020,0,,,,
Kepler-98 b,Kepler-98,Transit,2014,Kepler,0.95 m Kepler Telescope,0.16683051,0.01133020,-0.01133020,0,,,,
Kepler-98 b,Kepler-98,Transit,2014,Kepler,0.95 m Kepler Telescope,0.17800000,0.02000000,-0.02000000,0,0.01100000,0.00500000,-0.00500000,0
Kepler-98 b,Kepler-98,Transit,2014,Kepler,0.95 m Kepler Telescope,,,,,,,,
Kepler-98 b,Kepler-98,Transit,2014,Kepler,0.95 m Kepler Telescope,,,,,,,,
Kepler-980 b,Kepler-980,Transit,2016,Kepler,0.95 m Kepler Telescope,0.18288907,0.06691063,-0.01338213,0,,,,
Kepler-980 b,Kepler-980,Transit,2016,Kepler,0.95 m Kepler Telescope,,,,,,,,
Kepler-980 b,Kepler-980,Transit,2016,Kepler,0.95 m Kepler Telescope,0.18288907,0.06691063,-0.01338213,0,,,,
Kepler-980 b,Kepler-980,Transit,2016,Kepler,0.95 m Kepler Telescope,,,,,,,,
Kepler-980 b,Kepler-980,Transit,2016,Kepler,0.95 m Kepler Telescope,0.23561424,0.04540994,-0.01195468,0,,,,
Kepler-980 b,Kepler-980,Transit,2016,Kepler,0.95 m Kepler Telescope,0.19359477,0.03033282,-0.01784284,0,,,,
Kepler-980 b,Kepler-980,Transit,2016,Kepler,0.95 m Kepler Telescope,0.19181048,0.05442065,-0.05442065,0,,,,
Kepler-980 b,Kepler-980,Transit,2016,Kepler,0.95 m Kepler Telescope,,,,,,,,
Kepler-980 b,Kepler-980,Transit,2016,Kepler,0.95 m Kepler Telescope,0.27540417,0.02819168,-0.02819168,0,,,,
Kepler-980 b,Kepler-980,Transit,2016,Kepler,0.95 m Kepler Telescope,0.23820145,0.02051923,-0.04014631,0,,,,
Kepler-980 b,Kepler-980,Transit,2016,Kepler,0.95 m Kepler Telescope,0.18288907,0.06691063,-0.01338213,0,,,,
Kepler-981 b,Kepler-981,Transit,2016,Kepler,0.95 m Kepler Telescope,0.20251618,0.07672419,-0.01784284,0,,,,
Kepler-981 b,Kepler-981,Transit,2016,Kepler,0.95 m Kepler Telescope,0.20251618,0.07672419,-0.01784284,0,,,,
Kepler-981 b,Kepler-981,Transit,2016,Kepler,0.95 m Kepler Telescope,,,,,,,,
Kepler-981 b,Kepler-981,Transit,2016,Kepler,0.95 m Kepler Telescope,0.19778749,0.01516638,-0.01588010,0,,,,
Kepler-981 b,Kepler-981,Transit,2016,Kepler,0.95 m Kepler Telescope,0.20519261,0.08118490,-0.08118490,0,,,,
Kepler-981 b,Kepler-981,Transit,2016,Kepler,0.95 m Kepler Telescope,0.20251618,0.07672419,-0.01784284,0,,,,
Kepler-981 b,Kepler-981,Transit,2016,Kepler,0.95 m Kepler Telescope,,,,,,,,
Kepler-981 b,Kepler-981,Transit,2016,Kepler,0.95 m Kepler Telescope,,,,,,,,
Kepler-981 b,Kepler-981,Transit,2016,Kepler,0.95 m Kepler Telescope,0.20162404,0.05977350,-0.02051926,0,,,,
Kepler-981 b,Kepler-981,Transit,2016,Kepler,0.95 m Kepler Telescope,0.20608440,0.02676421,-0.01605852,0,,,,
Kepler-982 b,Kepler-982,Transit,2016,Kepler,0.95 m Kepler Telescope,0.20073156,0.04193059,-0.02408779,0,,,,
Kepler-982 b,Kepler-982,Transit,2016,Kepler,0.95 m Kepler Telescope,0.25604469,0.12757627,-0.07850848,0,,,,
Kepler-982 b,Kepler-982,Transit,2016,Kepler,0.95 m Kepler Telescope,,,,,,,,
Kepler-982 b,Kepler-982,Transit,2016,Kepler,0.95 m Kepler Telescope,,,,,,,,
Kepler-982 b,Kepler-982,Transit,2016,Kepler,0.95 m Kepler Telescope,0.25604469,0.12757627,-0.07850848,0,,,,
Kepler-982 b,Kepler-982,Transit,2016,Kepler,0.95 m Kepler Telescope,0.22749615,0.00758321,-0.00758321,0,,,,
Kepler-982 b,Kepler-982,Transit,2016,Kepler,0.95 m Kepler Telescope,0.23186725,0.01347132,-0.01141940,0,,,,
Kepler-982 b,Kepler-982,Transit,2016,Kepler,0.95 m Kepler Telescope,0.25604469,0.12757627,-0.07850848,0,,,,
Kepler-982 b,Kepler-982,Transit,2016,Kepler,0.95 m Kepler Telescope,0.24266256,0.04639137,-0.04549923,0,,,,
Kepler-982 b,Kepler-982,Transit,2016,Kepler,0.95 m Kepler Telescope,,,,,,,,
Kepler-982 b,Kepler-982,Transit,2016,Kepler,0.95 m Kepler Telescope,0.21679045,,,0,,,,
Kepler-983 b,Kepler-983,Transit,2016,Kepler,0.95 m Kepler Telescope,0.19537905,0.07672419,-0.01784284,0,,,,
Kepler-983 b,Kepler-983,Transit,2016,Kepler,0.95 m Kepler Telescope,0.19537905,0.07672419,-0.01784284,0,,,,
